-2,-1,0,1,2
0.002983646172459596,0.0009678521749767479,0.00025826414810722995,5.6688953255903273e-5,1.023590236010662e-5
0.0030082690605183374,0.0009773654289745146,0.00026121051184923466,5.742533681233162e-5,1.0385079674565763e-5
0.0030330572383804257,0.0009869598539801207,0.0002641871863333396,5.8170558777386144e-5,1.0536299384051914e-5
0.0030580114457823392,0.000996636005782075,0.000267194442131009,5.89247150978346e-5,1.0689587420390029e-5
0.003083132422299652,0.0010063944425415848,0.0002702325517420274,5.968790262775323e-5,1.0844970014714509e-5
0.0031084209073085874,0.001016235724787775,0.000273301789602747,6.046021913541503e-5,1.1002473700502373e-5
0.0031338776399472525,0.0010261604154127065,0.0002764024320943075,6.124176331021073e-5,1.1162125316632004e-5
0.003159503359076583,0.0010361690796662048,0.0002795347575508269,6.203263476960047e-5,1.1323952010466699e-5
0.003185298803240978,0.001046262285150483,0.0002826990462675633,6.283293406609831e-5,1.1487981240963955e-5
0.0032112647106286277,0.00105644060181457,0.00028589558050904577,6.364276269428683e-5,1.1654240781809722e-5
0.0032374018190315557,0.0010667046019485335,0.0002891246445171729,6.446222309786399e-5,1.182275872457892e-5
0.0032637108658053458,0.0010770548601774998,0.0002923865245192783,6.529141867672024e-5,1.1993563481921085e-5
0.0032901925878285705,0.0010874919534554744,0.000295681508736164,6.613045379404811e-5,1.2166683790772362e-5
0.003316847721461922,0.0010980164610589456,0.0002990098873900998,6.697943378348062e-5,1.2342148715593068e-5
0.0033436770025070464,0.0011086289645802925,0.000302371952712782,6.78384649562627e-5,1.2519987651631965e-5
0.003370681166165075,0.0011193300479209736,0.0003057679989532635,6.870765460845122e-5,1.2700230328215964e-5
0.003397860946994857,0.00113012029728451,0.0003091983223858386,6.958711102814722e-5,1.2882906812067364e-5
0.0034252170788708954,0.0011410003011692565,0.0003126632213178942,7.047694350275632e-5,1.3068047510646395e-5
0.0034527502949409906,0.0011519706503609548,0.00031616299609771954,7.13772623262824e-5,1.3255683175521416e-5
0.0034804613275835872,0.0011630319379250745,0.0003196979491222747,7.228817880664712e-5,1.3445844905765246e-5
0.0035083509083648173,0.0011741847591989372,0.00032326838484491823,7.3209805273044e-5,1.3638564151378887e-5
0.003536419767995264,0.0011854297117836218,0.0003268746097830919,7.414225508331735e-5,1.3833872716741773e-5
0.003564668636286417,0.00119676739553565,0.00033051693252596193,7.508564263137448e-5,1.4031802764089867e-5
0.0035930982421068535,0.0012081984125584461,0.00033419566374201363,7.604008335462481e-5,1.4232386817020215e-5
0.0036217093133381027,0.0012197233671935846,0.00033791111618660253,7.700569374144985e-5,1.4435657764023812e-5
0.003650502576830255,0.0012313428660118044,0.0003416636047094562,7.798259133869963e-5,1.4641648862045305e-5
0.0036794787583572406,0.0012430575178037958,0.00034545344626212866,7.897089475922121e-5,1.4850393740070823e-5
0.0037086385825718577,0.0012548679335707723,0.00034928095990540743,7.997072368941153e-5,1.5061926402743165e-5
0.00373798277296049,0.0012667747265148,0.0003531464668166667,8.098219889680322e-5,1.527628123400568e-5
0.0037675120517975504,0.0012787785120289032,0.00035705029029717115,8.200544223767368e-5,1.5493493000773084e-5
0.003797227140099631,0.0012908799076869419,0.0003609927557793279,8.304057666468649e-5,1.571359685663159e-5
0.003827128757579374,0.0013030795332332485,0.00036497419083388196,8.408772623455625e-5,1.5936628345566375e-5
0.0038572176225990635,0.0013153780105720366,0.0003689949251770605,8.514701611574492e-5,1.616262340571826e-5
0.0038874944521239295,0.0013277759637565693,0.00037305529067765687,8.621857259618101e-5,1.6391618373168103e-5
0.003917959961675183,0.0013402740189780962,0.0003771556213640628,8.730252309101028e-5,1.6623649985750685e-5
0.00394861486528275,0.001352872804554543,0.00038129625343123557,8.83989961503689e-5,1.6858755386896744e-5
0.003979459875437765,0.001365572950918971,0.0003854775252476118,8.950812146718552e-5,1.709697212950396e-5
0.0040104957030447485,0.0013783750906077867,0.0003896997773619579,9.063002988500928e-5,1.7338338179837502e-5
0.004041723057373542,0.0013912798582487148,0.0003939633525101575,9.176485340586244e-5,1.7582891921458706e-5
0.004073142646010949,0.0014042878905485218,0.0003982685956219387,9.291272519812016e-5,1.783067215918409e-5
0.004104755174812122,0.0014173998262804997,0.00040261585382753455,9.407377960441487e-5,1.8081718123072806e-5
0.004136561347851667,0.0014306163062716988,0.0004070054764642799,9.524815214956521e-5,1.833606947244409e-5
0.004168561867374483,0.0014439379733899096,0.0004114378150831399,9.64359795485312e-5,1.859376629992395e-5
0.004200757433746342,0.0014573654725304076,0.00041591322345517246,9.76373997143928e-5,1.8854849135521994e-5
0.004233148745404194,0.0014708994506024277,0.00042043205757792104,9.885255176635237e-5,1.9119358950737275e-5
0.004265736498806215,0.001484540556515405,0.0004249946756817342,0.00010008157603776251,1.9387337162695017e-5
0.004298521388381591,0.0014982894411649514,0.00042960143823602017,0.00010132461408417604,1.9658825638312327e-5
0.004331504106480053,0.0015121467574185795,0.00043425270795542013,0.00010258180869141985,1.993386669849506e-5
0.0043646853433211286,0.0015261131601011725,0.0004389488498059159,0.0001038533038836919,2.0212503122363774e-5
0.00439806578694317,0.0015401893059801936,0.00044369023101085547,0.00010513924493168036,2.0494778151511194e-5
0.004431646123152101,0.0015543758537506407,0.0004484772210569064,0.00010643977836070571,2.0780735494288944e-5
0.004465427035469933,0.0015686734640197385,0.00045331019169992667,0.0001077550519588839,2.1070419330125897e-5
0.0044994092050830055,0.0015830827992913644,0.00045818951697076477,0.00010908521478531213,2.1363874313876044e-5
0.004533593310790012,0.0015976045239502275,0.00046311557318096683,0.00011043041717827524,2.16611455801982e-5
0.004567980028949749,0.0016122393042457637,0.00046808873892841495,0.00011179081076347313,2.196227874796561e-5
0.004602570033428633,0.0016269878082757843,0.000473109395102873,0.00011316654846226896,2.226731992470705e-5
0.0046373639955479854,0.0016418507059698464,0.00047817792489145274,0.00011455778449995714,2.2576315711078586e-5
0.0046723625840310555,0.001656828669072358,0.0004832947137839939,0.00011596467441405173,2.2889313205366906e-5
0.00470756646494983,0.0016719223711254246,0.0004884601495783535,0.00011738737506259355,2.3206360008022987e-5
0.004742976301671586,0.0016871324874514113,0.0004936746223856125,0.00011882604463247666,2.3527504226228296e-5
0.004778592754805217,0.0017024596951352423,0.0004989385246351887,0.00012028084264779413,2.3852794478491e-5
0.004814416482147345,0.0017179046730064341,0.0005042522510798604,0.00012175192997820036,2.4182279899274934e-5
0.004850448138628171,0.0017334681016208415,0.0005096161988006965,0.00012323946884729343,2.451601014365889e-5
0.004886688376257138,0.001749150663242143,0.0005150307672118928,0.00012474362284101297,2.4854035392028832e-5
0.004923137844068327,0.0017649530418230414,0.0005204963580655156,0.00012626455691605598,2.5196406354800415e-5
0.004959797188065676,0.0017808759229861987,0.0005260133754561459,0.0001278024374083092,2.5543174277174786e-5
0.004996667051167944,0.0017969199940048813,0.0005315822258254271,0.0001293574320412975,2.5894390943924724e-5
0.005033748073153471,0.0018130859437833335,0.0005372033179665123,0.00013092970993464756,2.6250108684214414e-5
0.005071040890604741,0.0018293744628368786,0.0005428770630284147,0.00013251944161256783,2.6610380376449496e-5
0.005108546136852706,0.0018457862432717234,0.0005486038745202497,0.00013412679901234168,2.6975259453160825e-5
0.005146264441920914,0.0018623219787644923,0.0005543841683153788,0.00013575195549283688,2.73447999059191e-5
0.00518419643246943,0.0018789823645414825,0.0005602183626554489,0.00013739508584302714,2.7719056290282806e-5
0.005222342731738568,0.0018957680973576243,0.0005661068781543191,0.00013905636629052835,2.809808373077745e-5
0.005260703959492386,0.0019126798754751657,0.0005720501378018883,0.00014073597451014664,2.84819379259084e-5
0.005299280731962021,0.0019297183986420696,0.0005780485669678069,0.00014243408963244,2.8870675153204793e-5
0.00533807366178881,0.0019468843680701224,0.0005841025934050821,0.00014415089225229067,2.926435227429718e-5
0.005377083357967217,0.001964178486412761,0.0005902126472535694,0.00014588656443749015,2.9663026740026802e-5
0.005416310425787586,0.0019816014577426063,0.0005963791610433518,0.00014764128973733377,3.006675659558835e-5
0.005455755466778688,0.0019991539875287125,0.0006026025696980032,0.00014941525319122704,3.0475600485704535e-5
0.005495419078650095,0.0020168367826135223,0.0006088833105377364,0.00015120864133730112,3.0889617659834285e-5
0.005535301855234379,0.0020346505511895335,0.0006152218232824316,0.000153021642221037,3.130886797741267e-5
0.005575404386429116,0.002052596002775679,0.0006216185500545494,0.0001548544454039005,3.1733411913125126e-5
0.005615727258138742,0.0020706738481934047,0.0006280739353819188,0.0001567072419719828,3.21633105622129e-5
0.005656271052216208,0.002088884799542463,0.0006345884262004064,0.0001585802245446514,3.2598625645812964e-5
0.005697036346404485,0.0021072295701764134,0.0006411624718564614,0.00016047358728320645,3.303941951632962e-5
0.005738023714277905,0.0021257088746778193,0.0006477965241095325,0.00016238752589954364,3.348575516284042e-5
0.005779233725183335,0.002144323428833158,0.0006544910371343657,0.0001643222376648244,3.393769621653352e-5
0.005820666944181181,0.002163073949607434,0.0006612464675231632,0.00016627792141815003,3.4395306956180246e-5
0.005862323931986271,0.0021819611551184945,0.0006680632742876224,0.0001682547775752422,3.485865231363849e-5
0.005904205244908547,0.0022009857646110454,0.0006749419188608394,0.00017025300813712613,3.5327797879391153e-5
0.00594631143479363,0.002220148498430375,0.0006818828650990837,0.00017227281669881804,3.5802809908116586e-5
0.0059886430489632355,0.0022394500779957713,0.0006888865792834311,0.0001743144084580164,3.628375532429318e-5
0.006031200630155461,0.002258891225773654,0.0006959535301212706,0.00017637799022379404,3.6770701727836e-5
0.006073984716464891,0.002278472665250388,0.0007030841887476669,0.00017846377042529308,3.726371739976823e-5
0.0061169958412826365,0.0022981951209048146,0.0007102790287265916,0.00018057195912042135,3.776287130792419e-5
0.006160234533236179,0.00231805931818047,0.000717538526052005,0.00018270276800454795,3.8268233112687546e-5
0.006203701316129119,0.00233806598345751,0.0007248631591488057,0.0001848564104191992,3.87798731727606e-5
0.006247396708880814,0.0023582158440243316,0.0007322534088736316,0.0001870331013607555,3.929786255096936e-5
0.006291321225465853,0.002378509628048882,0.0007397097585155186,0.00018923305748914343,3.982227302009972e-5
0.0063354753748534436,0.0023989480645496865,0.0007472326937964118,0.00019145649713652818,4.0353177068768676e-5
0.006379859660946699,0.0024195318833665483,0.0007548227028715295,0.00019370364031600225,4.0890647907327585e-5
0.0064244745825217916,0.0024402618151309727,0.000762480276329579,0.00019597470873027108,4.143475947379985e-5
0.006469320633166994,0.002461138591236255,0.0007702059071928208,0.0001982699257803341,4.1985586439850937e-5
0.006514398301221663,0.0024821629438072953,0.0007780000909169818,0.0002005895165741604,4.2543204216792805e-5
0.0065597080697150706,0.0025033356056700894,0.0007858633253910114,0.00020293370793536,4.31076889616204e-5
0.0066052504163051935,0.0025246573103209213,0.0007937961109366882,0.00020530272841184742,4.367911758308268e-5
0.006651025813217362,0.0025461287918952472,0.0008017989503080624,0.00020769680828449923,4.425756774778599e-5
0.00669703472718287,0.002567750785136284,0.0008098723486907472,0.00021011617957580276,4.4843117886331465e-5
0.006743277619377482,0.002589524025363278,0.0008180168137010455,0.00021256107605849766,4.543584719948471e-5
0.00678975494535985,0.0026114492484394826,0.0008262328553849166,0.0002150317332642061,4.6035835664379914e-5
0.0068364671550098875,0.0026335271907398125,0.0008345209862167789,0.00021752838849205516,4.664316404075611e-5
0.006883414692467052,0.0026557585891182145,0.0008428817210981502,0.00022005128081728693,4.7257913877227425e-5
0.006930597996068562,0.0026781441808747036,0.000851315577356121,0.000222600651099857,4.788016751758527e-5
0.006978017498287574,0.0027006847037221253,0.0008598230747416582,0.00022517674199302098,4.851000810713562e-5
0.007025673625671276,0.002723380895752585,0.0008684047354277423,0.00022777979795190808,4.914751959906666e-5
0.007073566798778948,0.002746233495403579,0.0008770610840073333,0.00023041006524208033,4.979278676085237e-5
0.007121697432119975,0.002769243241423831,0.0008857926474911613,0.00023306779194807631,5.044589518068612e-5
0.007170065934091792,0.0027924108728387973,0.0008945999553053478,0.00023575322798194097,5.110693127395015e-5
0.007218672706917827,0.002815737128915894,0.0009034835392888479,0.0002384666250917368,5.177598228971465e-5
0.007267518146585381,0.0028392227491293954,0.0009124439336907197,0.00024120823687004032,5.2453136317273056e-5
0.007316602642783482,0.0028628684731250367,0.0009214816751672079,0.00024397831876241756,5.313848229270668e-5
0.007365926578840725,0.002886675040684308,0.0009305973027786566,0.00024677712807588323,5.3832110005485246e-5
0.0074154903316630836,0.002910643191688442,0.0009397913579862315,0.00024960492398733847,5.4534110105096884e-5
0.007465294271671701,0.002934773666082098,0.000949064384648467,0.0002524619675519875,5.5244574107713506e-5
0.0075153387627406604,0.002959067203836735,0.0009584169290176213,0.0002553485217117357,5.59635944028861e-5
0.007565624162134791,0.002983524544913685,0.000967849539735852,0.00025826485130356065,5.6691264260274446e-5
0.007616150820447405,0.0030081464292269168,0.0009773627678311963,0.0002612112230678642,5.742767783640716e-5
0.007666919081538094,0.0030329335966055,0.0009869571667133696,0.00026418790565679737,5.817293018147613e-5
0.00771792928247049,0.003057886786755759,0.000996633292169368,0.0002671951696425613,5.892711724616051e-5
0.007769181753450073,0.0030830067392231177,0.0010063917023588784,0.0002702332875256823,5.9690335888484926e-5
0.007820676817761964,0.0031082941933536605,0.0010162329578095,0.00027330253374325983,6.046268388070805e-5
0.00787241479170876,0.003133749888255363,0.0010261576214117606,0.0002764031846771862,6.12442599162438e-5
0.007924395984548374,0.0031593745627590407,0.0010361662584139472,0.0002795355186623371,6.20351636166134e-5
0.007976620698431938,0.003185168955378987,0.001046259436416727,0.00028269981599473405,6.283549553843005e-5
0.00802908922834169,0.0032111338042733,0.0010564377253675775,0.0002858963589396744,6.364535718041389e-5
0.008081801862028969,0.003237269847203927,0.0010667016975550079,0.0002891254317398309,6.446485099043914e-5
0.008134758879952176,0.003263577821496394,0.0010770519276025797,0.0002923873206233163,6.529408037261151e-5
0.008187960555214854,0.0032900584639992347,0.001087488992462728,0.0002956823138117175,6.613314969437803e-5
0.008241407153503797,0.0033167125110431244,0.0010980134714103638,0.00029901070152809457,6.698216429366579e-5
0.008295098933027193,0.0033435406983997134,0.001108625946036282,0.0003023727760049393,6.784123048605365e-5
0.00834903614445287,0.003370543761240164,0.001119327000240352,0.00030576883149210595,6.871045557197256e-5
0.008403219030846606,0.0033977224340933795,0.0011301172202244987,0.0003091991642646954,6.958994784393806e-5
0.008457647827610491,0.0034250774508039483,0.001140997194485474,0.00031266407263090686,7.047981659381106e-5
0.008512322762421386,0.003452609544489783,0.0011519675138074116,0.0003161638569398472,7.138017212009167e-5
0.008567244055169471,0.003480319447499474,0.0011630287712541662,0.00031969881958930006,7.229112573523923e-5
0.008622411917896885,0.003508207891369331,0.0011741815621614383,0.00032326926503345276,7.321278977302648e-5
0.008677826554736428,0.0035362756067801497,0.00118542648412868,0.0003268754997905819,7.414527759591892e-5
0.008733488161850423,0.0035645233235136694,0.0011967641370107791,0.0003305178324506936,7.508870360248732e-5
0.008789396927369629,0.003592951770408755,0.0012081951229095211,0.0003341965736831193,7.604318323484703e-5
0.008845553031332295,0.003621561675317264,0.0012197200461648346,0.00033791203624406596,7.700883298612842e-5
0.008901956645623335,0.003650353765059657,0.0012313395133458074,0.0003416645349841185,7.798577040797343e-5
0.00895860793391359,0.0036793287653802778,0.0012430541332414718,0.0003454543868556939,7.897411411806455e-5
0.009015507051599269,0.003708487400902385,0.0012548645168513777,0.0003492819109204484,7.997398380767792e-5
0.009072654145741469,0.003737830395082868,0.0012667712773759218,0.00035314742835663066,8.098550024926942e-5
0.00913004935500589,0.0037673584701666987,0.0012787750302064528,0.00035705126246638575,8.200878530408408e-5
0.009187692809602643,0.0037970723471410757,0.001290876392915149,0.0003609937386830067,8.304396192979786e-5
0.00924558463122622,0.0038269727456893025,0.0013030759852446555,0.0003649751845781305,8.409115418818265e-5
0.009303724932995654,0.0038570603841443793,0.0013153744290974928,0.00036899592986888214,8.515048725280308e-5
0.009362113819394781,0.0038873359794423094,0.0013277723485252244,0.0003730563064249585,8.622208741673602e-5
0.00942075138621273,0.0039178002470751355,0.0013402703697173953,0.0003771566482756608,8.730608210032144e-5
0.009479637720484518,0.003948453901043678,0.0013528691209902203,0.00038129729161686174,8.840259985893604e-5
0.009538772900431883,0.003979297653810023,0.0013655692327750443,0.0003854785748179192,8.951177039079561e-5
0.009598156995404257,0.004010332216249715,0.0013783713376065512,0.0003897008384285269,9.063372454478326e-5
0.009657790065819943,0.004041558297603681,0.0013912760701107378,0.0003939644251855015,9.176859432830253e-5
0.009717672163107482,0.00407297660542988,0.0014042840669926376,0.00039826968001951046,9.29165129151574e-5
0.009777803329647242,0.00410458784555469,0.0014173959670238027,0.0004026169500617318,9.40776146534569e-5
0.009838183598713154,0.004136392722024015,0.001430612411029539,0.00040700658465045176,9.52520350735446e-5
0.009898812994414724,0.00416839193705413,0.0014439340418758862,0.00041143893533759256,9.643991089595384e-5
0.009959691531639212,0.0042005861909822535,0.0014573615044563642,0.00041591435589517534,9.764138003938682e-5
0.010020819215994072,0.004232976182216865,0.0014708954456784465,0.0004204332023217129,9.885658162871729e-5
0.010082196043749584,0.004265562607187751,0.0014845365144498012,0.00042499583284852913,0.00010008565600301875
0.010143822001781736,0.004298346160295788,0.001498285361664268,0.00042960260794601375,0.0001013287447236147
0.01020569706751535,0.004331327533862482,0.0015121426401875822,0.0004342538903297956,0.00010258599058215292
0.010267821208867439,0.004364507418079227,0.0015261090048428437,0.0004389500449668502,0.0001038575376087027
0.01033019438419082,0.004397886500956327,0.0015401851123957276,0.0004436914390815254,0.00010514353107987438
0.010392816542217994,0.004431465468271748,0.0015543716215394383,0.0004484784421614947,0.00010644411752696175
0.01045568762200527,0.004465245003519636,0.0015686691928794019,0.00045331142596362843,0.00010775944474410555
0.010518807552877157,0.004499225787858565,0.0015830784889176916,0.00045819076451979337,0.00010908966179647954
0.010582176254371049,0.004533408500059557,0.001597600174037208,0.0004631168341425604,0.00011043491902849741
0.01064579363618217,0.0045677938164538365,0.0016122349144855727,0.00046809001343084227,0.0001117953680720402
0.010709659598108816,0.004602382410880351,0.0016269833783587782,0.0004731106832754401,0.00011317116185470515
0.010773774029997874,0.004637174954633054,0.0016418462355845573,0.00047817922686450886,0.0001145624546080739
